SYMBOL	ENTREZID	Ctrl.1	Ctrl.2	Ctrl.3	Ctrl.4	Ctrl.5	Ctrl.6	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
SRF	6722	21.9449	20.4216	16.8059	17.6453	20.7256	16.4737	cerebral-cortex	glial-cells	High	Supported
SRFBP1	153443	15.6931	16.4421	13.2303	11.533	14.4634	17.4408	NA	NA	NA	NA
SRGAP1	57522	13.7015	10.9079	34.9222	29.4532	13.6764	29.2056	NA	NA	NA	NA
SRGAP2	23380	0.958896	0.795499	1.22933	0.514666	0.381657	0.408876	cerebral-cortex	glial-cells	Low	Approved
SRGAP3	9901	21.2136	19.3006	34.3261	31.7874	24.0568	40.2358	cerebral-cortex	glial-cells	Low	Enhanced
SRGAP3-AS1	100874103	0.293635	0.153558	0.863189	1.66787	0.769396	1.53046	NA	NA	NA	NA
SRGAP3-AS2	101927416	0.967462	0.282145	1.83178	2.20852	0.492782	1.05928	NA	NA	NA	NA
SRGAP3-AS3	100288831	0	0.0952234	0.535274	0.738773	0.238638	0.421803	NA	NA	NA	NA
SRGAP3-AS4	101927440	0.378236	0.593403	0	0	0.165464	0.657138	NA	NA	NA	NA
SRI	6717	126.083	118.259	126.308	132.589	175.959	99.3102	cerebral-cortex	glial-cells	High	Enhanced
SRIP3	100861435	3.2683	4.27295	2.40124	2.65191	4.99381	3.78549	NA	NA	NA	NA
SRM	6723	12.0045	15.4468	20.6851	14.2957	12.7895	17.8766	cerebral-cortex	glial-cells	Low	Approved
SRMP2	326269	0.279582	0.0974838	0.753169	1.28552	0.406849	0.539706	NA	NA	NA	NA
SRP14	6727	701.181	634.001	530.191	492.854	659.125	578.444	NA	NA	NA	NA
SRP14-AS1	100131089	2.04956	2.16843	1.45625	0.976428	2.00337	1.17166	NA	NA	NA	NA
SRP19	6728	99.1274	97.6597	74.276	72.4878	89.6347	90.4834	cerebral-cortex	glial-cells	Low	Approved
SRP54	6729	48.3488	47.541	41.5454	43.8004	53.9847	48.743	cerebral-cortex	glial-cells	Low	Approved
SRP68	6730	7.46298	11.9565	12.6968	12.4391	8.78046	9.14334	cerebral-cortex	glial-cells	Low	Approved
SRP72	6731	35.4596	45.8797	45.9835	39.0041	41.1272	42.9911	cerebral-cortex	glial-cells	Medium	Approved
SRP72P2	153932	0.686639	0.274252	0.932103	1.16305	0.229021	1.06351	NA	NA	NA	NA
SRP9	6726	121.576	110.126	84.2317	103.955	111.259	144.4	NA	NA	NA	NA
SRP9P1	653226	25.7052	21.7617	13.1526	15.8297	11.5718	11.9098	NA	NA	NA	NA
SRPK1	6732	53.2541	55.0827	47.344	57.7019	53.4523	47.3434	cerebral-cortex	glial-cells	Low	Approved
SRPK2	6733	36.9455	26.9214	31.0038	31.4754	35.0797	34.9804	cerebral-cortex	glial-cells	Low	Enhanced
SRPRB	58477	41.0745	37.3842	29.0994	22.431	26.2428	23.3595	NA	NA	NA	NA
SRPX	8406	13.6897	9.493	7.76153	3.75927	10.3377	6.53006	NA	NA	NA	NA
SRPX2	27286	1.20396	1.63692	0.732876	3.63091	4.74514	2.94091	cerebral-cortex	glial-cells	Medium	Approved
SRR	63826	42.0115	41.3234	49.5527	30.5496	66.3428	56.3257	cerebral-cortex	glial-cells	Low	Approved
SRRD	402055	17.9527	13.9589	14.8673	15.8698	14.7174	16.4812	NA	NA	NA	NA
SRRM1	10250	16.1906	16.4856	24.2193	28.3507	13.9483	23.6455	cerebral-cortex	glial-cells	Medium	Supported
SRRM1P3	100130190	0.107592	0.239129	0.415002	0.676575	0.23485	0.342697	NA	NA	NA	NA
SRRM2	23524	32.4216	43.5684	96.5088	122.485	39.4114	88.6455	cerebral-cortex	glial-cells	High	Supported
SRRM2-AS1	100128788	1.03811	0.731199	0.954975	1.03302	1.19507	0.613456	NA	NA	NA	NA
SRRM4	84530	0.00805026	0.0589391	0.320132	0.111044	0.111734	0.312943	NA	NA	NA	NA
SRRM5	100170229	0.259158	0.457037	0.240674	0.701332	0.183909	0.413667	NA	NA	NA	NA
SRRT	51593	87.782	90.2468	87.3722	88.5617	67.997	110.967	cerebral-cortex	glial-cells	Medium	Supported
SRSF1	6426	288.263	347.982	230.346	267.205	276.1	302.405	cerebral-cortex	glial-cells	High	Supported
SRSF10P1	100130799	0.11836	0	0.173919	0.384149	0.0516708	0.205634	NA	NA	NA	NA
SRSF11	9295	211.868	198.254	208.273	226.705	204.402	221.199	cerebral-cortex	glial-cells	High	Supported
SRSF12	135295	9.52397	10.7531	17.3721	16.2204	9.98075	7.36127	NA	NA	NA	NA
SRSF2	6427	124.53	159.82	157.501	176.896	152.66	120.409	cerebral-cortex	glial-cells	High	Supported
SRSF3	6428	102.86	116.713	108.367	106.241	119.52	138.993	cerebral-cortex	glial-cells	High	Supported
SRSF4	6429	63.1637	63.4662	48.6225	58.2404	51.4065	55.6629	cerebral-cortex	glial-cells	High	Supported
SRSF5	6430	249.642	262.121	336.208	309.702	313.507	167.587	cerebral-cortex	glial-cells	Low	Approved
SRSF6	6431	49.6909	60.6858	77.0133	76.315	62.2884	48.6827	cerebral-cortex	glial-cells	High	Supported
SRSF7	6432	49.1775	65.36	61.3199	59.7438	61.1785	42.6098	cerebral-cortex	glial-cells	Medium	Supported
SRSF9	8683	121.723	115.349	110.05	126.517	120.672	122.145	cerebral-cortex	glial-cells	Medium	Supported
SRSF9P1	54021	0	0	0.29766	0.657467	0.353736	0.469254	NA	NA	NA	NA
SRXN1	140809	5.51021	4.75823	5.50863	5.42757	5.76973	5.35864	NA	NA	NA	NA
SS18	6760	295.708	243.81	228.012	295.945	228.169	215.65	cerebral-cortex	glial-cells	Low	Supported
SS18L1	26039	13.9675	15.6564	11.3834	15.1339	11.9376	14.6294	NA	NA	NA	NA
SS18L2	51188	5.5661	5.73223	4.8186	6.00168	6.41888	5.61428	NA	NA	NA	NA
SSB	6741	124.441	125.489	85.1167	100.332	91.0356	107.077	cerebral-cortex	glial-cells	High	Supported
SSBP1	6742	13.588	14.6949	10.0545	12.3262	16.5969	17.644	NA	NA	NA	NA
SSBP2	23635	95.7795	117.182	90.0872	117.625	112.858	130.163	cerebral-cortex	glial-cells	High	Approved
SSBP3	23648	13.772	25.39	17.9331	18.7963	16.6594	20.092	NA	NA	NA	NA
SSBP3-AS1	619518	0.0806685	0.12656	0.23707	0.785459	0.176083	0.420453	NA	NA	NA	NA
SSBP4	170463	61.5535	39.4748	43.9532	37.1128	55.249	51.5269	NA	NA	NA	NA
SSC5D	284297	0.0710667	0.159533	0.502693	1.22907	0.39125	1.06644	NA	NA	NA	NA
SSH1	54434	4.51172	5.33256	4.75056	6.81214	4.45687	4.92905	NA	NA	NA	NA
SSH2	85464	2.66787	6.5582	8.02574	9.68056	4.37206	8.39661	NA	NA	NA	NA
SSH3	54961	5.07518	3.59186	4.85331	3.30596	4.32555	3.3518	cerebral-cortex	glial-cells	Medium	Approved
SSNA1	8636	40.3736	35.3413	30.2162	34.1184	36.8207	34.3879	NA	NA	NA	NA
SSPN	8082	4.0957	5.59622	4.4121	2.24514	6.72073	3.65708	NA	NA	NA	NA
SSPO	23145	0.61199	0.786995	0.785573	0.46366	1.08435	0.924211	NA	NA	NA	NA
SSR1	6745	92.98	87.8611	77.7781	67.587	66.5545	82.1875	cerebral-cortex	glial-cells	Low	Enhanced
SSR2	6746	198.622	171.454	133.019	113.095	160.694	195.483	NA	NA	NA	NA
SSR3	6747	79.1947	67.9054	56.5597	51.2939	74.3155	60.4161	cerebral-cortex	glial-cells	Medium	Approved
SSR4	6748	0.8834	1.67492	0.432673	0.462916	0.172145	0.438382	cerebral-cortex	glial-cells	Low	Enhanced
SSR4P1	728039	1.46097	1.74301	0.464148	1.50495	0.613258	0.403014	NA	NA	NA	NA
SSRP1	6749	68.9069	72.4147	68.7298	65.8856	60.6319	69.3211	NA	NA	NA	NA
SST	6750	0.159811	5.93377	0.234827	20.099	1.81393	1.1106	NA	NA	NA	NA
SSTR2	6752	0.612544	1.15166	0.258343	0.668952	0.663129	1.8985	NA	NA	NA	NA
SSU72	29101	54.4392	58.7597	48.3277	45.8235	54.4151	61.0047	NA	NA	NA	NA
SSUH2	51066	0.0839747	0.273133	0.506431	0.435726	0.316959	0.132418	NA	NA	NA	NA
SSX2IP	117178	14.7828	9.86049	18.1675	18.8841	12.1923	11.8659	NA	NA	NA	NA
SSXP10	100287603	1.64779	29.3943	3.49739	1.0399	0.479634	0.530149	NA	NA	NA	NA
ST13	6767	393.36	345.888	231.309	225.9	307.15	311.155	cerebral-cortex	glial-cells	Medium	Enhanced
ST13P10	399950	1.89079	1.26567	0.833505	0.675046	0.69337	0.9636	NA	NA	NA	NA
ST13P13	401648	0.0747828	0.156433	0.0549433	0.242716	0.065294	0.303158	NA	NA	NA	NA
ST13P15	100422603	2.79469	2.49994	1.72907	1.79023	2.02271	2.38511	NA	NA	NA	NA
ST13P18	643310	0.322674	0.54842	0.118535	0.458182	0.281732	0.140151	NA	NA	NA	NA
ST13P19	100131961	4.07704	3.85453	3.3039	1.65425	3.02823	6.63115	NA	NA	NA	NA
ST13P3	144638	1.39273	1.49501	1.83107	0.713727	0.70401	0.721661	NA	NA	NA	NA
ST13P4	145165	0.74699	0.820351	0.548817	0.787942	0.326104	0.475867	NA	NA	NA	NA
ST13P5	144106	2.49226	2.72169	2.20806	1.18954	1.95203	2.46214	NA	NA	NA	NA
ST13P6	157530	7.16088	7.78311	6.97557	3.58978	4.38799	5.95786	NA	NA	NA	NA
ST18	9705	3.43382	8.56649	7.22003	19.0191	13.7528	11.0009	NA	NA	NA	NA
ST20	400410	6.51227	7.46038	6.85961	6.1183	7.0395	6.08844	NA	NA	NA	NA
ST20-MTHFS	100528021	2.68393	4.19293	2.74835	4.07777	2.34414	2.20858	NA	NA	NA	NA
ST3GAL1	6482	3.75337	2.9226	4.88516	5.37332	2.85257	4.54607	NA	NA	NA	NA
ST3GAL1P1	100421804	0.245876	0.214304	0.722584	0.835663	0.163839	0.284784	NA	NA	NA	NA
ST3GAL2	6483	31.5364	26.1001	27.8025	23.9609	33.7411	25.6316	cerebral-cortex	glial-cells	Medium	Approved
ST3GAL3	6487	12.0988	17.6252	17.5031	12.3447	14.5028	17.7431	NA	NA	NA	NA
ST3GAL4	6484	8.90609	8.38873	6.79406	9.4695	8.49684	10.1835	NA	NA	NA	NA
ST3GAL5	8869	23.3437	17.926	31.4031	25.8609	25.3282	13.0025	NA	NA	NA	NA
ST3GAL6	10402	1.99231	4.50778	7.6938	5.56352	4.30897	7.10013	cerebral-cortex	glial-cells	Low	Approved
ST3GAL6-AS1	100874207	0	0.161893	0.181192	0	0.263718	0.181308	NA	NA	NA	NA
ST6GAL1	6480	0.745896	3.518	2.46492	3.92403	3.574	3.98814	NA	NA	NA	NA
ST6GAL2	84620	31.6558	3.47331	10.4897	4.10543	36.8893	33.3159	NA	NA	NA	NA
ST6GAL2-IT1	100874354	0	0.186281	0.785123	0	0	0.618863	NA	NA	NA	NA
ST6GALNAC2	10610	3.5096	2.23442	1.70437	1.4455	0.669989	4.96074	NA	NA	NA	NA
ST6GALNAC3	256435	3.80375	3.53805	3.20257	3.61485	4.25199	7.70223	NA	NA	NA	NA
ST6GALNAC4	27090	20.2444	10.9497	9.62432	12.2926	15.5861	14.5064	NA	NA	NA	NA
ST6GALNAC4P1	100874524	0.447305	0.467842	0.821591	0.90736	0.390548	1.1657	NA	NA	NA	NA
ST6GALNAC5	81849	58.6536	69.4473	54.4205	74.191	71.2755	59.0848	NA	NA	NA	NA
ST6GALNAC6	30815	50.4275	41.0966	53.6781	46.8163	63.3652	48.3366	NA	NA	NA	NA
ST7	7982	8.8875	20.5635	13.5168	15.7233	9.21965	14.724	cerebral-cortex	glial-cells	Low	Approved
ST7-AS1	93653	2.5276	2.53842	5.80564	4.89559	3.54425	2.55295	NA	NA	NA	NA
ST7-AS2	93654	0.242631	0.504407	0.853885	1.71251	0.319997	0.73505	NA	NA	NA	NA
ST7-OT4	338069	1.25395	0.565078	1.552	2.12653	0.627774	1.07247	NA	NA	NA	NA
ST7L	54879	55.4616	38.0839	37.8146	29.7116	40.3591	41.8207	NA	NA	NA	NA
ST8SIA1	6489	26.2788	16.4869	27.0661	19.8819	23.2875	32.3223	cerebral-cortex	glial-cells	Low	Approved
ST8SIA2	8128	6.43724	4.41805	4.88852	8.08405	5.63438	7.8608	NA	NA	NA	NA
ST8SIA3	51046	1.80722	0.387783	3.56296	4.0365	1.43025	1.29159	NA	NA	NA	NA
ST8SIA4	7903	29.652	16.0227	29.1041	13.0386	10.6311	9.38175	NA	NA	NA	NA
ST8SIA5	29906	3.2788	13.7878	5.60414	27.6458	12.0152	8.88499	cerebral-cortex	glial-cells	Low	Approved
ST8SIA6	338596	0.134343	0.947855	0.770863	0.395601	0.224281	0.241737	NA	NA	NA	NA
STAB1	23166	0.0513437	0.0301577	0.120298	0.376413	0.0630355	0.194999	cerebral-cortex	glial-cells	Medium	Approved
STAC	6769	0.45527	0.591376	0.567473	1.64749	0.923463	0.627234	NA	NA	NA	NA
STAC2	342667	0.0892951	0.102114	0.07744	0.264003	0.241578	0.0610317	NA	NA	NA	NA
STAC3	246329	0.266221	2.21858	1.44254	0.748708	0.652452	2.02185	NA	NA	NA	NA
STAG1	10274	20.1768	22.4687	20.1193	25.4886	20.3559	22.4827	cerebral-cortex	glial-cells	Medium	Supported
STAG2	10735	152.667	178.638	122.331	138.923	164.876	176.622	cerebral-cortex	glial-cells	Medium	Supported
STAG3	10734	4.55323	6.43564	11.5299	14.7604	5.38274	14.1874	NA	NA	NA	NA
STAG3L2	442582	0.292492	0.0917764	0.128937	0.427192	0.115493	0	NA	NA	NA	NA
STAG3L4	64940	3.05372	5.71777	9.35296	6.40883	7.89673	6.80157	NA	NA	NA	NA
STAG3L5P	101735302	13.143	15.491	14.5704	19.5492	8.1072	11.4066	NA	NA	NA	NA
STAG3L5P-PVRIG2P-PILRB	101752399	6.21976	5.17885	8.41016	7.54694	8.0774	4.36231	NA	NA	NA	NA
STAM	8027	0.256179	1.25461	0.230392	0.102245	0.224873	2.99363	cerebral-cortex	glial-cells	Medium	Supported
STAM2	10254	22.0414	20.0428	19.2414	18.3638	19.1025	19.4381	cerebral-cortex	glial-cells	Low	Enhanced
STAMBP	10617	35.4155	35.646	32.4641	25.9713	36.003	31.8549	NA	NA	NA	NA
STAMBPL1	57559	0.050183	0.300147	0.179683	0.162871	0.180119	0.231713	NA	NA	NA	NA
STAP2	55620	1.29953	1.4086	1.41173	1.22335	3.23435	2.23238	cerebral-cortex	glial-cells	Low	Approved
STAR	6770	0.0922359	0.141143	0.0893693	0.309144	0.144099	0.28158	NA	NA	NA	NA
STARD10	10809	4.74905	4.87877	4.89818	8.31866	7.59361	7.26048	NA	NA	NA	NA
STARD13	90627	2.14609	2.83048	3.61276	5.37452	1.78204	1.8619	cerebral-cortex	glial-cells	Medium	Supported
STARD13-AS	100874241	0.348152	0.627621	1.5441	3.75981	0.826861	0.443098	NA	NA	NA	NA
STARD3	10948	35.437	29.208	38.6505	26.9592	33.929	33.9549	NA	NA	NA	NA
STARD3NL	83930	81.3732	67.6078	53.0965	46.371	65.1911	62.5843	cerebral-cortex	glial-cells	Medium	Enhanced
STARD4	134429	17.6934	19.5045	11.0259	16.4525	19.8134	14.3077	cerebral-cortex	glial-cells	Low	Approved
STARD4-AS1	100505678	5.04196	7.59893	5.21406	8.35556	5.17755	6.95507	NA	NA	NA	NA
STARD5	80765	0.274435	0.458479	0.342844	0.314224	0.470844	0.147521	cerebral-cortex	glial-cells	Medium	Approved
STARD6	147323	0.266251	0	0.370419	0.411295	0.0934395	0.0844166	NA	NA	NA	NA
STARD7	56910	74.6502	86.7592	73.082	80.8754	76.3323	85.1833	cerebral-cortex	glial-cells	Medium	Supported
STARD7-AS1	285033	1.69692	1.53487	1.41703	1.45525	1.99307	2.09355	NA	NA	NA	NA
STARD8	9754	1.16671	1.23524	0.68883	0.644342	0.733924	1.26701	NA	NA	NA	NA
STARD9	57519	7.47891	7.15357	11.6901	11.1987	8.15914	8.99559	NA	NA	NA	NA
STAT1	6772	65.3105	71.4605	67.399	56.6214	51.8078	44.7583	NA	NA	NA	NA
STAT2	6773	48.6586	47.8916	51.9215	47.816	37.5189	48.8339	cerebral-cortex	glial-cells	Low	Approved
STAT3	6774	99.7703	86.6078	105.731	101.044	92.2308	109.393	NA	NA	NA	NA
STAT4	6775	0.158957	0.401347	0.179235	0.255662	0.619788	0.205563	NA	NA	NA	NA
STAT5A	6776	0.0388678	0.242714	0.458498	0.834666	0.799512	0.384347	NA	NA	NA	NA
STAT5B	6777	15.6225	22.6592	17.4093	17.9544	16.8466	13.9923	NA	NA	NA	NA
STAT6	6778	1.33719	2.52243	1.6659	1.52817	1.39236	1.20022	NA	NA	NA	NA
STAU1	6780	25.8856	27.7567	29.9202	28.2262	27.6334	28.2132	cerebral-cortex	glial-cells	Low	Approved
STAU2	27067	86.0963	66.2608	70.6724	61.3038	66.0335	70.2915	cerebral-cortex	glial-cells	Low	Approved
STAU2-AS1	100128126	0.791767	0.715519	0.637612	0.564465	0.372352	0.997104	NA	NA	NA	NA
STC1	6781	9.53169	10.8021	4.98336	11.1205	7.32099	4.28144	NA	NA	NA	NA
STC2	8614	1.41626	4.0147	1.14545	2.38788	6.921	2.69691	NA	NA	NA	NA
STEAP1B	256227	0	0.210756	0.24384	0.466066	0.528177	0.217987	NA	NA	NA	NA
STEAP2	261729	0.041567	0.333283	0.207703	0.571365	0.306496	0.271445	NA	NA	NA	NA
STEAP3	55240	0.736378	0.615103	0.984946	0.854555	2.01555	0.497256	NA	NA	NA	NA
STEAP4	79689	0.0440193	0.14759	0.16816	0.192537	0.131354	0.183755	NA	NA	NA	NA
STIL	6491	2.84433	5.04708	4.3326	4.46778	3.98551	4.64499	NA	NA	NA	NA
STIM1	6786	26.8818	19.0346	28.7582	18.1925	23.9087	25.8377	NA	NA	NA	NA
STIM2	57620	94.0564	97.0031	79.1781	73.2262	68.9674	70.9702	cerebral-cortex	glial-cells	High	Supported
STIP1	10963	148.916	143.651	93.1107	90.8855	113.651	122.198	cerebral-cortex	glial-cells	Low	Enhanced
STK10	6793	7.38554	7.43119	9.84975	9.36306	14.3903	8.30961	cerebral-cortex	glial-cells	Medium	Enhanced
STK11	6794	40.0637	44.9975	28.9183	30.9527	38.2211	42.34	cerebral-cortex	glial-cells	Low	Approved
STK11IP	114790	20.5099	19.0548	17.4323	15.7636	17.8261	13.6872	cerebral-cortex	glial-cells	Medium	Approved
STK16	8576	20.9477	15.9007	17.7487	15.1236	19.4819	17.6779	cerebral-cortex	glial-cells	Low	Approved
STK17A	9263	8.06568	8.96182	9.34819	9.63532	7.74926	7.62784	NA	NA	NA	NA
STK17B	9262	10.0346	6.14843	18.6465	6.86013	10.2121	9.84409	NA	NA	NA	NA
STK24	8428	50.5186	62.0147	49.658	63.7617	54.7039	57.9712	cerebral-cortex	glial-cells	Medium	Enhanced
STK24-AS1	100874069	0.68053	0.873542	0.590935	1.00399	0.837255	0.609078	NA	NA	NA	NA
STK25	10494	142.901	139.304	146.854	140.005	162.508	121.329	NA	NA	NA	NA
STK3	6788	30.1344	24.7893	26.334	20.2826	28.0151	24.9617	NA	NA	NA	NA
STK31	56164	0.391644	0.402396	0.423059	0.0796229	0.265507	0.556691	NA	NA	NA	NA
STK32A	202374	1.69668	7.4159	1.97793	2.92558	5.14602	1.27616	NA	NA	NA	NA
STK32B	55351	0.0219012	0.430114	0.589536	0.757576	0.706046	0.468411	NA	NA	NA	NA
STK32C	282974	8.72517	9.62869	10.3167	9.21924	11.2674	10.6008	NA	NA	NA	NA
STK33	65975	32.2414	24.3347	35.0879	44.0725	42.6298	24.4201	NA	NA	NA	NA
STK35	140901	6.13174	5.8111	6.77362	6.68856	4.84989	6.32074	NA	NA	NA	NA
STK36	27148	47.0931	45.6414	54.9466	50.4745	50.6657	51.8519	cerebral-cortex	glial-cells	Low	Approved
STK38	11329	13.8581	14.6698	8.74571	10.4596	11.2637	13.3987	NA	NA	NA	NA
STK38L	23012	53.2211	47.2423	37.632	39.3207	51.3123	39.4005	NA	NA	NA	NA
STK39	27347	16.0266	30.8201	18.1297	29.3844	15.2957	12.6905	cerebral-cortex	glial-cells	Medium	Enhanced
STK4	6789	15.8319	14.9268	14.4992	13.6945	13.4134	14.2799	cerebral-cortex	glial-cells	Low	Approved
STK4-AS1	100505826	0.25022	0.112212	0.278111	0.116011	0.165483	0.0828008	NA	NA	NA	NA
STK40	83931	17.4578	17.0866	16.2288	13.8622	12.8211	16.4268	NA	NA	NA	NA
STMN1	3925	774.941	1016.02	766.927	850.841	942.979	857.035	cerebral-cortex	glial-cells	Medium	Enhanced
STMN2	11075	1.32869	47.988	6.6799	22.7238	6.68829	63.0077	NA	NA	NA	NA
STMN3	50861	98.2792	98.1906	94.3491	80.2442	100.378	85.091	cerebral-cortex	glial-cells	Low	Enhanced
STMN4	81551	75.5987	72.6138	17.7335	30.1872	53.5256	38.4615	NA	NA	NA	NA
STOM	2040	3.86827	7.89442	4.61313	2.84618	6.17545	5.46339	cerebral-cortex	glial-cells	Low	Approved
STOML1	9399	9.5628	8.50045	5.392	3.70256	8.80509	6.49287	cerebral-cortex	glial-cells	Low	Approved
STOML2	30968	61.0245	57.1976	44.9239	41.1707	58.927	59.6878	cerebral-cortex	glial-cells	Medium	Supported
STOML3	161003	0.0370941	0	0.463344	0.782624	0.145754	0	NA	NA	NA	NA
STON1	11037	10.3823	4.28327	16.5953	8.42901	12.8985	11.2783	NA	NA	NA	NA
STON1-GTF2A1L	286749	6.77353	3.76489	1.15158	3.94801	5.27644	7.62768	NA	NA	NA	NA
STON2	85439	34.3102	36.3618	56.7536	52.3281	56.8521	49.2662	cerebral-cortex	glial-cells	Low	Enhanced
STOX1	219736	8.29797	13.0137	9.9221	14.4922	12.2937	10.3844	NA	NA	NA	NA
STOX2	56977	15.4572	18.1438	19.6835	19.1072	12.1543	14.5179	NA	NA	NA	NA
STPG1	90529	6.22116	3.55861	7.53408	7.45861	7.8179	8.37049	NA	NA	NA	NA
STPG2	285555	0.797268	0.168095	0.550482	0.149035	0.205609	0.273571	NA	NA	NA	NA
STRA6	64220	0.151653	0.43265	0.141728	0.275475	0.0866079	0.155009	NA	NA	NA	NA
STRADA	92335	18.8043	20.8132	24.3758	35.171	24.7315	29.4142	cerebral-cortex	glial-cells	Low	Approved
STRADB	55437	16.7739	13.7025	19.4596	17.3728	25.2593	15.0918	NA	NA	NA	NA
STRAP	11171	67.1804	68.3423	55.4416	58.0781	62.5337	63.8456	NA	NA	NA	NA
STRBP	55342	19.211	23.7565	19.547	25.4321	22.3609	18.0499	cerebral-cortex	glial-cells	Low	Approved
STRIP1	85369	25.4607	27.6983	27.6948	30.1535	25.7448	26.097	cerebral-cortex	glial-cells	Low	Approved
STRIP2	57464	15.7993	7.29673	14.7759	5.09254	8.18427	10.5109	NA	NA	NA	NA
STRN	6801	17.9773	18.3812	16.3484	18.7	16.1384	19.4708	NA	NA	NA	NA
STRN3	29966	65.27	68.2881	74.9441	65.559	79.8664	64.7601	cerebral-cortex	glial-cells	Low	Approved
STRN4	29888	61.5087	61.4689	62.7221	78.9131	59.1293	65.2461	cerebral-cortex	glial-cells	Low	Supported
STS	412	1.96078	3.17544	2.61785	2.40357	1.51409	2.38095	NA	NA	NA	NA
STT3A	3703	154.192	122.421	121.908	97.8471	156.065	151.373	NA	NA	NA	NA
STT3A-AS1	105369550	0	2.45255	1.14853	1.26843	0.676895	0.905381	NA	NA	NA	NA
STT3B	201595	58.9574	98.1198	53.3248	55.9511	68.3083	88.5627	cerebral-cortex	glial-cells	Low	Approved
STUB1	10273	73.8788	73.6663	74.1443	62.7736	85.8806	72.2567	cerebral-cortex	glial-cells	Low	Enhanced
STX10	8677	40.5084	48.5035	37.0756	30.1304	49.8355	35.3972	NA	NA	NA	NA
STX11	8676	0.270372	0.040398	0.170266	0.21938	0.118033	0.0894733	cerebral-cortex	glial-cells	Low	Approved
STX12	23673	82.3095	82.415	64.125	55.5709	73.8795	73.7809	cerebral-cortex	glial-cells	Medium	Approved
STX16	8675	16.5661	22.8011	25.3695	38.8796	20.0461	26.4696	NA	NA	NA	NA
STX16-NPEPL1	100534593	4.0978	6.8105	9.12307	14.09	7.00101	7.75552	NA	NA	NA	NA
STX17	55014	16.5346	14.0171	17.3571	12.6192	13.5614	16.465	cerebral-cortex	glial-cells	Medium	Approved
STX18	53407	45.9753	39.5715	35.3706	42.4791	47.4481	46.947	cerebral-cortex	glial-cells	Medium	Approved
STX18-AS1	100507266	2.72648	2.37819	2.80237	5.04254	4.05973	4.48286	NA	NA	NA	NA
STX18-IT1	104472519	0	0.204424	0.143591	0.158581	0.426605	0.565924	NA	NA	NA	NA
STX19	415117	0	0.182054	0.306922	0.338962	0.0303952	0.362891	NA	NA	NA	NA
STX1B	112755	2.74926	3.27169	4.22897	6.11363	2.91314	3.36227	NA	NA	NA	NA
STX2	2054	65.8952	48.0596	50.4531	40.7644	46.1809	60.2492	NA	NA	NA	NA
STX3	6809	0.458815	0.355742	0.337425	1.45864	0.733376	0.341937	NA	NA	NA	NA
STX4	6810	15.1738	14.7558	17.2421	16.0548	15.2799	17.103	NA	NA	NA	NA
STX5	6811	16.3834	15.727	17.195	15.1263	19.8625	20.3113	NA	NA	NA	NA
STX6	10228	27.5488	28.8996	21.473	27.631	30.7586	34.5432	cerebral-cortex	glial-cells	Low	Approved
STX7	8417	31.3902	37.4961	33.0137	29.8149	36.8107	28.6371	NA	NA	NA	NA
STX8	9482	105.56	95.2036	69.4698	67.9585	83.0191	74.5557	cerebral-cortex	glial-cells	Low	Approved
STXBP1	6812	2.62513	3.09187	2.78145	5.44256	3.02732	3.52567	cerebral-cortex	glial-cells	Medium	Enhanced
STXBP2	6813	0.359842	0.558324	0.996808	0.825886	1.27802	1.60858	NA	NA	NA	NA
STXBP3	6814	41.3264	38.0696	44.5396	32.5107	39.297	38.0105	cerebral-cortex	glial-cells	Low	Approved
STXBP4	252983	6.58731	9.85386	13.0514	13.2963	5.41358	12.234	cerebral-cortex	glial-cells	Medium	Approved
STXBP5	134957	3.5317	5.07128	4.458	4.18197	3.52896	4.02103	NA	NA	NA	NA
STXBP5-AS1	729178	0.192579	0.297345	0.877408	0.132698	0.246261	0.259245	NA	NA	NA	NA
STXBP5L	9515	1.09113	1.17066	3.92217	2.25055	3.17206	2.62633	NA	NA	NA	NA
STXBP6	29091	0	0.573886	0.100669	0.676551	0.198482	0.166604	cerebral-cortex	glial-cells	Low	Approved
STYX	6815	12.1487	10.2969	10.8213	8.89523	12.2666	10.7564	NA	NA	NA	NA
STYXL1	51657	1.97409	0.619548	0.326402	0	0	0.655276	NA	NA	NA	NA
SUB1	10923	578.797	470.487	405.782	416.102	571.098	537.146	cerebral-cortex	glial-cells	Medium	Supported
SUB1P1	728938	10.6688	11.5435	10.5412	7.46253	16.3819	13.8484	NA	NA	NA	NA
SUB1P3	106480442	18.8962	13.4753	12.621	13.474	13.7488	11.6065	NA	NA	NA	NA
SUCLA2	8803	48.617	44.5712	34.8928	33.8105	45.8439	48.8955	cerebral-cortex	glial-cells	Low	Enhanced
SUCLA2-AS1	101929410	0	0.496541	0.139533	0.154076	0.082911	0.219978	NA	NA	NA	NA
SUCLA2P3	100421648	0.172914	0.120569	0.338775	0.701514	0.276786	0.400553	NA	NA	NA	NA
SUCLG1	8802	50.4884	42.3923	40.3086	36.6537	49.0215	45.434	cerebral-cortex	glial-cells	Low	Enhanced
SUCLG2	8801	15.3112	13.4811	12.8173	13.1182	17.4193	17.2718	NA	NA	NA	NA
